CustomerKey,FirstName,MiddleName,LastName,Gender,HouseOwnerFlag
11777,Miranda,,Long,F,1
11778,Haley,A,Henderson,F,1
11779,Sarah,P,Jackson,F,1
11780,Jessica,K,Alexander,F,1
11781,Carlos,,Gray,M,1
11782,Barbara,K,Jai,F,1
11783,Sara,A,Mitchell,F,1
11784,Jose,,Turner,M,1
11785,Theodore,D,Diaz,M,1
11786,Ian,G,Murphy,M,1
11787,Jerry,,Nath,M,1
11788,Destiny,A,James,F,1
11789,Bailey,,Phillips,F,1
11790,Timothy,C,Gonzalez,M,1
11791,Chase,D,Morgan,M,1
11792,Alexia,J,Perry,F,1
11793,Xavier,G,Rogers,M,1
11794,Lauren,,Ross,F,1
11795,Nicole,,Thomas,F,1
11796,Isabel,C,Jenkins,F,0
11797,Devin,R,Coleman,M,1
11798,Brendan,Q,Chande,M,1
11799,Jessie,B,Wang,M,1
11800,Jennifer,M,Baker,F,1
11801,Aaron,J,Sharma,M,1
11802,Madison,A,Taylor,F,1
11803,Jan,L,Hernandez,F,1
11804,Haley,M,Turner,F,1
11805,Richard,M,Green,M,1
11806,Jennifer,S,Stewart,F,1
11807,Lucas,,Baker,M,1
11808,James,,Parker,M,1
11809,Juan,,Gray,M,1
11810,Antonio,K,Washington,M,0
11811,Abigail,C,Brooks,F,1
11812,Andrew,N,Rodriguez,M,0
11813,Mary,,Patterson,F,0
11814,Dalton,L,Morgan,M,1
11815,Hannah,J,Patterson,F,1
11816,Joe,A,Torres,M,1
11817,Morgan,C,Miller,F,1
11818,Daniel,C,Garcia,M,1
11819,Jose,,Lal,M,1
11820,Katelyn,,Lopez,F,1
11821,Austin,,Johnson,M,1
11822,Rohinton,H,Wadia,F,1
11823,Morgan,,Turner,F,1
11824,Jill,C,Martin,F,1
11825,Aimee,,She,F,1
11826,Jessie,J,Alonso,F,1
11827,Sara,M,Baker,F,1
11828,Katherine,,Martinez,F,1
11829,Sophia,,Campbell,F,1
11830,Taylor,N,Garcia,F,1
11831,Christian,,Ross,M,1
11832,Zoe,,Murphy,F,0
11833,Oscar,G,Price,M,1
11834,Fernando,M,Flores,M,0
11835,Elijah,M,Russell,M,1
11836,Garrett,,Travers,M,1
11837,Haley,,Alexander,F,1
11838,Justin,J,Rodriguez,M,0
11839,Tyler,,Brown,M,1
11840,Julian,D,Patterson,M,1
11841,Sean,,Nelson,M,0
11842,Justin,,Wilson,M,1
11843,Christy,,Nara,F,0
11844,Michele,J,Alvarez,F,1
11845,Natalie,A,Jones,F,0
11846,Savannah,A,Reed,F,1
11847,Cassidy,,Diaz,F,0
11848,Joshua,C,Lewis,M,1
11849,Faith,C,Reed,F,1
11850,Brooke,C,Ramirez,F,1
11851,Jada,,Mitchell,F,1
11852,Kyle,M,Russell,M,0
11853,Grace,,Jones,F,1
11854,Jason,K,Mitchell,M,0
11855,Christian,,Walker,M,1
11856,Seth,M,Hernandez,M,1
11857,Isabella,,Young,F,0
11858,Jordan,A,Coleman,M,1
11859,Blake,J,Garcia,M,1
11860,Nicole,,Walker,F,1
11861,Katherine,,Carter,F,1
11862,Olivia,,Peterson,F,1
11863,Jessica,,Wood,F,1
11864,Elizabeth,W,Thompson,F,1
11865,Chloe,R,Rivera,F,1
11866,Lucas,L,Scott,M,0
11867,Nathaniel,C,James,M,1
11868,Jessica,M,Peterson,F,1
11869,Kaitlyn,A,Adams,F,0
11870,Jillian,,Garcia,F,0
11871,Dalton,L,Bennett,M,0
11872,Faith,L,Patterson,F,0
11873,Ryan,,Zhang,M,0
11874,Adrian,,Bell,M,0
11875,Jonathan,,Brown,M,0
11876,Madison,L,White,F,1
11877,Alexis,,Diaz,F,1
11878,Christine,,Nara,F,1
11879,Edgar,,Sai,M,1
11880,Melissa,,Sanchez,F,1
11881,Richard,T,Mitchell,M,1
11882,Patrick,L,Stewart,M,1
11883,Hannah,C,Anderson,F,1
11884,Latoya,S,Shen,F,1
11885,Kurt,,Sharma,M,1
11886,Katelyn,,Parker,F,1
11887,Joseph,,White,M,1
11888,Aaron,N,Ross,M,1
11889,Blake,,Patterson,M,1
11890,Whitney,,Lopez,F,1
11891,Jamie,E,Liang,F,1
11892,Julio,M,Ortega,M,1
11893,Orlando,J,Carlson,M,1
11894,Ann,,Gonzalez,F,1
11895,Dustin,,Chander,M,1
11896,Frank,,Carlson,M,1
11897,Orlando,I,Ashe,M,0
11898,Angela,T,Henderson,F,1
11899,Brenda,,Perez,F,1
11900,Byron,,Carlson,M,1
11901,Stacy,,Alvarez,F,0
11902,Drew,,Pal,M,1
11903,Kate,L,Raji,F,1
11904,Kaylee,,Cook,F,1
11905,Isaiah,,Ramirez,M,1
11906,Gabriella,,Sanders,F,1
11907,Sarah,,Garcia,F,1
11908,Rafael,A,Tang,M,1
11909,Nichole,M,She,F,0
11910,Jaclyn,F,Zheng,F,1
11911,Rachael,D,Kapoor,F,1
11912,Rachael,,Sai,F,1
11913,Rebecca,A.,Robinson,F,1
11914,Meagan,M,Rana,F,0
11915,Philip,P,Carlson,M,1
11916,Joe,D,Rana,M,0
11917,Roy,R,Sanz,M,1
11918,Kaylee,L,Hill,F,1
11919,Warren,,Andersen,M,1
11920,Adrienne,,Gomez,F,1
11921,Gilbert,,Zhu,M,1
11922,James,,Davis,M,0
11923,Sarah,,Bryant,F,0
11924,Ian,C,Long,M,0
11925,Ashlee,,Jai,F,1
11926,Eduardo,,Foster,M,0
11927,Nicole,D,Murphy,F,0
11928,Isabella,M,Morris,F,1
11929,Virginia,,Gonzalez,F,1
11930,Jaclyn,M,Nara,F,0
11931,Marcus,M,Adams,M,1
11932,Elizabeth,,Coleman,F,0
11933,Mathew,,Rubio,M,0
11934,Justin,L,Shan,M,1
11935,Jessica,,Taylor,F,1
11936,Hunter,S,Clark,M,1
11937,Devin,,Perez,M,0
11938,Seth,D,Alexander,M,1
11939,Kevin,C,Washington,M,0
11940,Tyler,E,Miller,M,1
11941,Adam,L,Roberts,M,1
11942,George,L,Gonzalez,M,1
11943,Dawn,E,Huang,F,1
11944,Rachael,M,Rodriguez,F,0
11945,Dennis,,Huang,M,0
11946,Brandy,,Saunders,F,1
11947,Jenny,R,Zheng,F,0
11948,Tasha,E,Xu,F,1
11949,Julia,W,Brooks,F,1
11950,Jordan,,Carter,F,1
11951,Lacey,J,Huang,F,1
11952,Dorothy,B.,Robinson,M,0
11953,Courtney,D,Wright,F,0
11954,Joseph,M,Garcia,M,1
11955,Gabriel,L,Green,M,1
11956,Alexandria,,Sandberg,F,1
11957,Courtney,,Hernandez,F,0
11958,Dylan,D,Lal,M,1
11959,Elizabeth,K,Davis,F,0
11960,Ana,,Griffin,F,0
11961,Anne,A,Alvarez,F,1
11962,Alexandra,,Roberts,F,0
11963,Antonio,G,Patterson,M,0
11964,Sharon,,Salavaria,M,0
11965,Katie,B,She,F,1
11966,Rafael,,Black,M,1
11967,Latasha,,Munoz,F,1
11968,Kelsey,G,Becker,F,0
11969,Randy,S,Xu,M,0
11970,Bailey,,Collins,F,0
11971,Amanda,P,Adams,F,0
11972,Katherine,K,Williams,F,0
11973,Caroline,,Barnes,F,0
11974,Randy,W,Sun,M,0
11975,Destiny,B,Garcia,F,0
11976,Audrey,,Ramos,F,0
11977,Bonnie,,Jai,F,1
11978,Jackson,,Washington,M,1
11979,Christopher,,Johnson,M,0
11980,Kimberly,,Richardson,F,0
11981,Alexandria,,Howard,F,0
11982,Alexandra,,Foster,F,1
11983,Cheryl,,Ortega,F,1
11984,Alex,,Campbell,M,1
11985,Melanie,A,Hughes,F,0
11986,Max,M,Alvarez,M,1
11987,Diane,D,Vazquez,F,1
11988,Kathryn,,Chapman,F,1
11989,Kara,,Anand,F,1
11990,Joanna,J,Vazquez,F,1
11991,Frederick,,Martinez,M,1
11992,Tonya,,Chande,F,1
11993,Rosa,I,Wang,F,0
11994,Leah,,Hu,F,0
11995,Kelvin,A,Carson,M,1
11996,Veronica,,Srini,F,1
11997,Kristina,,Kapoor,F,1
11998,Donna,,Sharma,F,1
11999,Johnny,,Shan,M,1
12000,Ashley,,Russell,F,0
12001,Shannon,,Yang,F,1
12002,Adriana,A,Lopez,F,1
12003,Audrey,V,Munoz,F,1
12004,Jarrod,E,Suri,M,0
12005,Gilbert,C,Shen,M,1
12006,Richard,,Blue,M,1
12007,Shannon,,Sun,F,1
12008,Sharon,,Yuan,F,1
12009,Ann,,Martinez,F,1
12010,Max,E,Serrano,M,1
12011,Morgan,E,Johnson,F,0
12012,Monica,,Schmidt,F,0
12013,Kayla,,Lewis,F,1
12014,Devin,J,Sanders,M,1
12015,Jacob,K,White,M,0
12016,Meredith,,Serrano,F,0
12017,David,E,Simmons,M,1
12018,Devin,K,Henderson,M,1
12019,Gabrielle,,Cox,F,0
12020,Olivia,,Rogers,F,1
12021,Deborah,,Yuan,F,0
12022,Jose,,Wright,M,1
12023,Fernando,I,Johnson,M,0
12024,Samuel,,Edwards,M,1
12025,Logan,A,Diaz,M,1
12026,Lucas,,Flores,M,0
12027,Haley,E,Wood,F,1
12028,Sarah,E,Lewis,F,0
12029,Damien,,Hu,M,0
12030,Ana,,Washington,F,1
12031,Logan,H,Jai,M,0
12032,Tyler,A,Taylor,M,0
12033,Kristen,A,Guo,F,0
12034,Julian,,Long,M,1
12035,Gerald,B,Prasad,M,0
12036,Summer,,Lopez,F,1
12037,Patricia,,Chapman,F,1
12038,George,R,Vance,M,1
12039,Ricardo,C,Nath,M,1
12040,Richard,,Torres,M,1
12041,Seth,,Martin,M,1
12042,Alex,M,Carter,M,1
12043,Carson,L,Patterson,M,1
12044,Madeline,G,Lopez,F,1
12045,Luis,A,Russell,M,0
12046,Alexa,,Cook,F,0
12047,Alexandra,,Davis,F,0
12048,Kayla,L,Coleman,F,1
12049,Angela,,Russell,F,1
12050,Aaron,M,Young,M,0
12051,Isaiah,E,Scott,M,0
12052,Makayla,R,Ward,F,0
12053,Cedric,A,Gao,M,1
12054,Luke,,Diaz,M,1
12055,Arianna,C,Richardson,F,0
12056,Ian,,Ward,M,1
12057,Madeline,M,Collins,F,1
12058,Chloe,E,Nelson,F,1
12059,Jason,L,Jenkins,M,1
12060,Andrew,T,Wedge,M,0
12061,Bryce,,Brooks,M,1
12062,Edward,H,Long,M,1
12063,Xavier,,Martinez,M,1
12064,John,D,White,M,1
12065,Isaiah,A,Collins,M,1
12066,Wyatt,L,Powell,M,1
12067,Aaron,,Bryant,M,1
12068,Maria,L,Jenkins,F,1
12069,Garrett,S,Kelly,M,0
12070,Luke,J,Ross,M,1
12071,Robert,,Robinson,M,1
12072,Tristan,,Ross,M,1
12073,Thomas,G,Rodriguez,M,1
12074,Megan,R,Jenkins,F,1
12075,Cameron,,Griffin,M,1
12076,Chloe,W,Washington,F,1
12077,Nicole,M,Sandberg,F,1
12078,Jose,W,Edwards,M,1
12079,Nathaniel,,Cooper,M,0
12080,Grace,,Sanchez,F,1
12081,Kaitlyn,A,Perez,F,1
12082,Lauren,,Sanchez,F,1
12083,Kayla,,Alexander,F,1
12084,Aidan,O,Perry,M,0
12085,Tyler,,Rodriguez,M,1
12086,Emily,R,Clark,F,1
12087,Sean,,Cook,M,1
12088,Lauren,E,Thompson,F,1
12089,Nathaniel,,Richardson,M,1
12090,Savannah,M,Carter,F,1
12091,Eddie,,Munoz,M,1
12092,Austin,L,White,M,1
12093,Levi,,Chandra,M,1
12094,Bailey,A,Bailey,F,1
12095,Austin,K,Griffin,M,1
12096,Caitlin,,Brooks,F,0
12097,Sean,L,Allen,M,1
12098,Grace,L,Clark,F,1
12099,Sydney,,Hall,F,0
12100,Jon,,Sun,M,1
12101,Logan,,Patterson,M,1
12102,Devin,K,Simmons,M,1
12103,Chloe,C,White,F,1
12104,Mariah,J,Ross,F,1
12105,Abigail,R,Foster,F,1
12106,Isaiah,,Baker,M,1
12107,Nathan,M,Gonzales,M,1
12108,James,C,Walker,M,1
12109,Morgan,W,Foster,F,1
12110,Bianca,Y,Guo,F,1
12111,Jacqueline,,Gonzales,F,1
12112,Arianna,,Henderson,F,1
12113,Nathan,B,Hughes,M,1
12114,Charles,I,Richardson,M,1
12115,Chloe,R,Richardson,F,1
12116,Amanda,E,Gray,F,1
12117,Cameron,,Yang,M,1
12118,Miguel,L,Sanchez,F,1
12119,Keith,L,Raje,M,0
12120,Xavier,D,Simmons,M,1
12121,Logan,H,Wilson,M,1
12122,Destiny,W,Coleman,F,1
12123,Wesley,A,Liang,M,1
12124,Brandi,D,Gill,F,1
12125,Diana,,Ortega,F,1
12126,Tammy,,Raman,F,1
12127,Grace,,Davis,F,1
12128,Kristy,E,Munoz,F,1
12129,Wendy,V,Alvarez,F,1
12130,Suzanne,,Zhou,F,1
12131,Randall,M,Dominguez,M,0
12132,Kaitlyn,J,Henderson,F,1
12133,Colleen,C,Xie,F,1
12134,Hector,L,Alonso,M,1
12135,Fernando,W,Taylor,M,1
12136,Blake,,Turner,M,0
12137,Jack,,Green,M,1
12138,Colin,,Jai,M,1
12139,Franklin,,Yang,M,1
12140,Oscar,A,Russell,M,0
12141,Kaitlyn,B,Lee,F,1
12142,Gabriella,,Torres,F,1
12143,Logan,K,Turner,M,1
12144,Kelly,,Jenkins,F,1
12145,Brandon,,Butler,M,1
12146,Xavier,,Thomas,M,0
12147,Taylor,,Patterson,F,1
12148,Gabrielle,A,Morris,F,1
12149,Bailey,A,Scott,F,1
12150,Logan,M,Wang,M,1
12151,Steven,M,Kelly,M,1
12152,Adrian,K,Ramirez,M,1
12153,Kaitlyn,M,Bailey,F,1
12154,Hailey,M,Adams,F,1
12155,Gabriella,,Lopez,F,1
12156,Bonnie,,Raji,F,1
12157,William,,White,M,1
12158,Kyle,,Phillips,M,1
12159,Kaitlyn,A,Scott,F,1
12160,Jaclyn,,Zhang,F,1
12161,Alexandria,,Rogers,F,1
12162,Luke,A,Mitchell,M,1
12163,Aaron,V,Wang,M,0
12164,Noah,E,Butler,M,1
12165,Caleb,S,Flores,M,1
12166,Jared,J,Rogers,M,1
12167,Sebastian,E,Stewart,M,1
12168,Hunter,,Jackson,M,1
12169,Abigail,,Howard,F,1
12170,Sara,T,Reed,F,0
12171,Alyssa,E,Cooper,F,0
12172,Eduardo,E,Alexander,M,0
12173,Dalton,L,Edwards,M,1
12174,Charles,,Phillips,M,0
12175,Luke,A,Powell,M,0
12176,Cody,A,James,M,0
12177,Kevin,S,Campbell,M,1
12178,Ethan,,Shan,M,1
12179,Alexis,M,Jones,F,1
12180,Holly,L,Mehta,F,1
12181,Katelyn,A,Sanders,F,1
12182,Erin,,Torres,F,1
12183,Emily,,Robinson,F,1
12184,Isaiah,R,Perez,M,1
12185,Kaitlyn,R,Patterson,F,1
12186,Bryant,P,Srini,M,0
12187,Ruben,,Subram,M,1
12188,Ashley,J,Thomas,F,1
12189,Sophia,,Wright,F,1
12190,Justin,,Gonzales,M,0
12191,Melissa,,Washington,F,1
12192,Jocelyn,G,Hayes,F,0
12193,Caleb,M,Simmons,M,1
12194,Destiny,E,Foster,F,1
12195,Erin,,Morris,F,1
12196,Alexis,A,Miller,F,1
12197,Adam,W,Hernandez,M,0
12198,Noah,,Scott,M,1
12199,Christina,,Richardson,F,0
12200,Rafael,B,Sharma,M,1
12201,Mindy,D,Yuan,F,1
12202,Xavier,A,Ross,M,1
12203,Zachary,,Hughes,M,1
12204,Bradley,,Jai,M,1
12205,Madison,J,Long,F,0
12206,Sierra,J,Parker,F,1
12207,Samuel,J,Hill,M,1
12208,Dominique,A,Sanchez,F,1
12209,Mindy,,Jai,F,1
12210,Alan,A,He,M,0
12211,Victor,C,Romero,M,1
12212,Shawna,J,Xie,F,1
12213,Alejandro,,Lal,M,1
12214,Julie,H,Raje,F,1
12215,Karla,T,She,F,1
12216,Gerald,,Rodriguez,M,1
12217,Kyle,,Roberts,M,1
12218,Mitchell,J,Xu,M,1
12219,Kurt,,Nara,M,1
12220,Virginia,C,Sara,F,1
12221,Brandi,,Ruiz,F,1
12222,Jenny,K,Xu,F,1
12223,Felicia,,Vazquez,F,1
12224,Tristan,,Henderson,M,1
12225,Kathleen,G,Ortega,F,1
12226,Faith,A,Ward,F,1
12227,Kelsey,W,Raje,F,1
12228,Mayra,D,Martinez,F,1
12229,Kari,,Gomez,F,1
12230,Wesley,,Zheng,M,1
12231,Isabelle,C,Patterson,F,1
12232,Sean,E,Hernandez,M,1
12233,Jerry,D,Yuan,M,1
12234,Clarence,L,Zeng,M,1
12235,Donna,,Rai,F,1
12236,Kendra,H,Gill,F,1
12237,Ruth,,Madan,F,1
12238,Monica,,Raman,F,1
12239,Alberto,,Ramos,M,1
12240,Clayton,D,Sharma,M,0
12241,Kristine,,Sandberg,F,0
12242,Gilbert,,Liang,M,0
12243,Kristy,,Rubio,F,0
12244,Amy,C,Huang,F,1
12245,Francisco,L,Gonzalez,M,1
12246,Shawn,,Luo,M,1
12247,Brandy,,Raman,F,1
12248,Devin,L,Taylor,M,0
12249,Jessie,A,Cai,M,1
12250,Andrea,,Collins,F,0
12251,Troy,M,Suri,M,1
12252,Omar,L,Liu,M,0
12253,Jenny,L,Sun,F,1
12254,Calvin,,Deng,M,1
12255,Robyn,M,Alvarez,F,0
12256,Wendy,,Ramos,F,1
12257,Ross,K,Ruiz,M,1
12258,Jamie,,Li,F,1
12259,Cindy,R,Madan,F,1
12260,Melinda,,Romero,F,1
12261,Kaitlin,,Sanchez,F,1
12262,Morgan,J,Sanchez,F,1
12263,Emmanuel,T,Garcia,M,0
12264,Bruce,,Ashe,M,0
12265,Alan,,Guo,M,0
12266,Tiffany,,Lin,F,1
12267,Clifford,,Garcia,M,1
12268,Edwin,,Shan,M,1
12269,Warren,F,Zheng,M,1
12270,Ebony,,Ramos,F,1
12271,Tyrone,C,Hernandez,M,1
12272,Justin,M,Alexander,M,1
12273,Nelson,M,Carlson,M,1
12274,Javier,R,Torres,M,1
12275,Adriana,,Madan,F,1
12276,Alisha,,Shan,F,1
12277,Beth,A,Ortega,F,1
12278,Meredith,,Johnsen,F,1
12279,Mathew,,Suarez,M,1
12280,Theresa,H,Alvarez,F,0
12281,Janelle,,Sanchez,F,1
12282,Nicolas,S,Tang,M,1
12283,Todd,C,Zeng,M,1
12284,Cristina,J,Beck,F,0
12285,Bethany,,Chande,F,1
12286,Nathan,M,Jenkins,M,1
12287,Andre,E,Arun,M,0
12288,Sara,A,Brooks,F,0
12289,Joseph,T,Taylor,M,1
12290,Kaylee,,Morris,F,1
12291,Johnathan,E,Suri,M,0
12292,Nicolas,R,Kumar,M,1
12293,Tammy,A,Garcia,F,1
12294,Shane,L,Kovar,M,1
12295,Dwayne,,Gomez,M,1
12296,Francisco,A,Sara,M,0
12297,Felicia,,Blanco,F,0
12298,Crystal,,Zeng,F,0
12299,Walter,G,Serrano,M,0
12300,Adriana,L,Gonzalez,F,1
12301,Nichole,,Nara,F,1
12302,Kevin,,Coleman,M,0
12303,Kristi,,Alvarez,F,1
12304,Alejandro,A,Zhou,M,0
12305,Xavier,,Bailey,M,0
12306,Logan,A,Parker,M,1
12307,Brad,,She,M,1
12308,Margaret,,He,F,1
12309,Omar,R,Raje,M,0
12310,Stacy,,Munoz,F,0
12311,Stanley,E,Weber,M,0
12312,Jake,,Zhao,M,1
12313,Jaime,,Chande,M,1
12314,Jill,J,Suarez,F,1
12315,Ann,S,Rodriguez,F,1
12316,Alejandro,K,Luo,M,0
12317,Carl,A,She,M,1
12318,Kristina,,Schmidt,F,0
12319,Shannon,D,Ye,F,1
12320,Cheryl,A,Alvarez,F,1
12321,Rosa,K,Hu,F,1
12322,Kari,V,Mehta,F,1
12323,Lawrence,S,Alonso,M,1
12324,Dale,,Lal,M,1
12325,Gloria,A,Martin,F,1
12326,Glenn,A,Zhou,M,0
12327,Edwin,W,Liang,M,1
12328,Eugene,,Zhao,M,0
12329,Bonnie,,Shan,F,0
12330,Preston,M,Raman,M,1
12331,Meagan,J,Chandra,F,1
12332,Andres,A,Nara,M,1
12333,Terrance,V,Rodriguez,M,0
12334,Roy,,Jimenez,M,1
12335,Francisco,W,Ashe,M,0
12336,Wyatt,,Price,M,0
12337,Dustin,,Goldstein,M,0
12338,Monica,G,Vance,F,0
12339,Clayton,,Jai,M,0
12340,Stacy,L,Diaz,F,1
12341,Katie,P,Kumar,F,1
12342,Morgan,L,Young,F,1
12343,Gloria,,Ruiz,F,1
12344,Dominique,,Perez,F,0
12345,Alison,J,Raje,F,1
12346,Wesley,,Gao,M,0
12347,Summer,D,Madan,F,0
12348,Jimmy,D,Vazquez,M,1
12349,Lacey,W,Yuan,F,1
12350,Logan,,Hernandez,M,1
12351,Cara,,Zhang,F,1
12352,Ramon,D,Zhang,M,0
12353,Joe,,Ramos,M,0
12354,Lance,C,Ortega,M,0
12355,Monique,C,Ortega,F,1
12356,Julia,L,Wood,F,0
12357,Susan,C,Lu,F,1
12358,Lacey,T,Raje,F,1
12359,Veronica,R,Raman,F,1
12360,Mario,J,Goel,M,1
12361,Dana,C,Diaz,F,0
12362,Thomas,,Harrison,M,1
12363,Kayla,D,Thompson,F,0
12364,Erin,,Rogers,F,1
12365,Alex,C,Evans,M,0
12366,Stephanie,R,Cox,F,1
12367,Trinity,L,Townsend,F,0
12368,Rodney,L,Rubio,M,0
12369,Terrence,,Lal,M,0
12370,Preston,,Perez,M,1
12371,Stefanie,,Subram,F,1
12372,Darren,,Prasad,M,0
12373,Isaac,G,Gray,M,0
12374,Marie,,Kapoor,F,0
12375,Jarrod,,Raman,M,1
12376,Holly,E,Perez,F,0
12377,Christopher,,Miller,M,0
12378,Brianna,P,Sanchez,F,1
12379,Bridget,E,Chande,F,0
12380,Omar,C,Yuan,M,0
12381,Johnny,G,Lal,M,1
12382,Tamara,,Chen,F,0
12383,Albert,M,Gomez,M,0
12384,Jacquelyn,C,Gutierrez,F,1
12385,Tara,,Raji,F,1
12386,Katherine,S,Perry,F,0
12387,Meredith,M,Vazquez,F,0
12388,Casey,G,Kumar,F,0
12389,Albert,D,Jiménez,M,0
12390,Denise,L,Martinez,F,0
12391,Olivia,L,Kelly,F,1
12392,Nichole,K,Nath,F,0
12393,Brenda,V,Sai,F,0
12394,Erika,,Serrano,F,0
12395,Kyle,K,Carter,M,1
12396,Susan,E,Yang,F,1
12397,Shaun,K,Chapman,M,1
12398,Ashley,H,Clark,F,1
12399,Henry,L,Chapman,M,1
12400,Andy,F,Martin,M,1
12401,Kimberly,,Rivera,F,1
12402,Albert,,Moreno,M,1
12403,Henry,,Young,M,1
12404,Krystal,S,Liang,F,1
12405,Cole,,Sanchez,M,1
12406,Ross,,Gutierrez,M,0
12407,Shawn,,Raji,M,1
12408,Jon,M,Lu,M,0
12409,Savannah,E,Hill,F,1
12410,Mariah,,Richardson,F,1
12411,Kevin,,Alexander,M,1
12412,Mackenzie,K,Wright,F,1
12413,James,L,Gonzales,M,0
12414,Ethan,A,Lal,M,0
12415,Brianna,G,Richardson,F,0
12416,Veronica,S,Martinez,F,1
12417,Alexis,A,Bryant,F,1
12418,Robert,,Hernandez,M,0
12419,Destiny,A,Bell,F,1
12420,Spencer,V,Hayes,M,1
12421,Cameron,A,Hughes,M,1
12422,Hailey,C,Evans,F,1
12423,Sarah,,Thompson,F,0
12424,Rebecca,M,Mitchell,F,1
12425,Brandon,C,White,M,1
12426,Cody,,Cox,M,1
12427,Kimberly,C,Stewart,F,1
12428,Sean,K,Morris,M,1
12429,Melvin,,Black,M,1
12430,Kaitlyn,L,Thompson,F,1
12431,Wyatt,R,Thomas,M,1
12432,Nathan,,Clark,M,1
12433,Antonio,E,Price,M,1
12434,Thomas,M,Kumar,M,1
12435,Christy,,Zhou,F,1
12436,Albert,A,Diaz,M,1
12437,Jeremy,,Young,M,1
12438,Bailey,,Rogers,F,1
12439,Megan,J,Bennett,F,1
12440,Francisco,A,Chandra,M,1
12441,Trevor,,Simmons,M,1
12442,Allison,,Richardson,F,1
12443,Garrett,,James,M,1
12444,Mackenzie,,Phillips,F,1
12445,Cameron,T,Taylor,M,1
12446,Jasmine,M,Hall,F,1
12447,Carson,A,Hayes,M,1
12448,Hailey,,Cox,F,1
12449,Dylan,J,Brown,M,1
12450,Cody,K,Cook,M,1
12451,Anna,K,Simmons,F,1
12452,Sean,,Sanchez,M,1
12453,Madison,,Bennett,F,1
12454,Samuel,K,Griffin,M,1
12455,Benjamin,,Lewis,M,1
12456,Thomas,,Chen,M,1
12457,Misty,H,Rai,F,1
12458,Veronica,A,Sanchez,F,1
12459,Stefanie,L,Rodriguez,F,0
12460,Dominique,,Malhotra,F,0
12461,Ruth,A,Suri,F,1
12462,Levi,J,Suri,M,1
12463,Todd,,Huang,M,1
12464,Jared,,Cook,M,1
12465,Cassandra,P,Patel,F,1
12466,Willie,D,He,M,1
12467,Jennifer,L,Jones,F,0
12468,Wayne,,Nath,M,1
12469,Shane,D,Srini,M,1
12470,Barbara,R,He,F,1
12471,Lacey,,Zeng,F,1
12472,Jeffery,C,Zhang,M,1
12473,Sergio,,Sai,M,1
12474,Tammy,,Chandra,F,1
12475,Logan,A,Carter,M,1
12476,Rodney,R,Jimenez,M,1
12477,Robin,J,Gill,F,0
12478,Ruben,,Mehta,M,1
12479,Priscilla,J,Tang,F,1
12480,Meredith,,Alvarez,F,1
12481,Victor,L,Diaz,M,1
12482,Jerome,,Browning,M,1
12483,Amanda,,Perez,F,1
12484,Lori,,Suarez,F,1
12485,Veronica,J,Subram,F,1
12486,Kristen,D,Ye,F,1
12487,Willie,,Zhu,M,1
12488,Jay,,Garcia,M,1
12489,Wayne,T,Rai,M,1
12490,Trisha,C,He,F,0
12491,Alvin,,Huang,M,1
12492,Brittany,,Price,F,0
12493,Dwayne,C,Vazquez,M,1
12494,Abby,,Sandberg,F,0
12495,Lucas,L,Miller,M,1
12496,Melanie,C,Cox,F,1
12497,Ashlee,M,Kumar,F,1
12498,Eduardo,L,Diaz,M,1
12499,Heather,R,Wang,F,0
12500,Kathleen,M,Vazquez,F,1
12501,Cory,E,Sai,M,1
12502,Darren,,Sanchez,M,1
12503,Casey,D,Shen,F,1
12504,Arthur,A,Gutierrez,M,1
12505,Dalton,J,Martin,M,1
12506,Preston,J,Sanchez,M,1
12507,Ian,,Bell,M,1
12508,Nichole,,Anand,F,1
12509,Marc,,Ferrier,M,1
12510,Roberto,,Sanz,M,1
12511,Grant,,Chander,M,1
12512,Carolyn,A,Gomez,F,0
12513,Austin,,Thompson,M,1
12514,Lacey,C,Becker,F,0
12515,Shelby,,Bailey,F,1
12516,Shawna,H,Chander,F,0
12517,Alexa,,Watson,F,0
12518,Jacquelyn,,Dominguez,F,0
12519,Casey,,Gutierrez,M,0
12520,Seth,R,Jackson,M,0
12521,Meredith,,Dominguez,F,0
12522,Brandy,,Sanchez,F,0
12523,Steve,C,Wagner,M,0
12524,Kate,,Shan,F,1
12525,Chelsea,,Rodriguez,F,1
12526,Michele,C,Suarez,F,1
12527,José,,Rodriguez,M,1
12528,Devin,L,Wilson,M,1
12529,Isaiah,A,Allen,M,1
12530,Isabel,S,Coleman,F,1
12531,Autumn,I,Xu,F,1
12532,Jose,H,Carter,M,1
12533,Luis,T,Washington,M,1
12534,Katie,,Shan,F,1
12535,Clifford,A,Kapoor,M,1
12536,Javier,,Dominguez,M,1
12537,Terrence,,Luo,M,1
12538,Paula,,Blanco,F,1
12539,Marc,J,Dominguez,M,1
12540,Levi,S,Sara,M,1
12541,Jonathan,W,Zhang,M,1
12542,Preston,C,Patel,M,1
12543,Ruben,,Alvarez,M,1
12544,Bruce,E,Jordan,M,1
12545,Marc,D,Ruiz,M,1
12546,Clarence,,Andersen,M,1
12547,Bradley,,Nara,M,1
12548,Alexandra,,Collins,F,1
12549,Donna,,Xie,F,1
12550,Austin,M,Diaz,M,1
12551,Julio,,Ramos,M,1
